User_ID,Age,Gender,Location,Device_Type,Ad_Platform,Viewing_Hours,Clicks,Purchase_Made,Income,Ad_Spent,Demographic_Group,Frequency,Engagement_Score
5100,28,Male,Suburban,Desktop,Streaming,5.470979479765166,2,No,35022.46328523842,633.0744306699133,A,7,41.393193024099396
5101,33,Male,Rural,Tablet,Streaming,8.37941141532066,2,No,22228.63183583129,457.6439977664814,D,8,31.478470016105533
5102,36,Male,Suburban,Desktop,Social Media,7.904088334576223,1,No,132602.49816431396,218.045206850829,D,2,7.802289103697202
5103,24,Female,Rural,Mobile,Social Media,8.32359313070165,2,Yes,111690.77596052636,985.5084830144518,C,8,28.919331887082834
5104,20,Male,Urban,Mobile,TV,9.819333307686103,0,Yes,130030.9175742157,525.9412193285959,B,6,98.40135700142932
5105,47,Other,Suburban,Desktop,Digital,8.100000343736475,3,Yes,71047.35015438429,999.0422799904408,D,6,92.9333808781579
5106,35,Other,Urban,Tablet,Social Media,2.7068996571521375,2,No,102328.61675991918,506.22318857604813,C,18,84.26578036413713
5107,59,Male,Urban,Mobile,TV,8.208629162927702,2,No,70420.7969938902,806.6404093823323,D,7,75.91847953099465
5108,34,Female,Rural,Mobile,Streaming,3.756351059883871,1,No,62724.3201587635,733.5026938641178,B,2,26.937891482019303
5109,43,Other,Rural,Desktop,TV,5.161922176836633,3,No,96742.26489378458,393.5786079670096,A,2,25.88689486172273
5110,39,Other,Urban,Tablet,TV,7.963995271302734,2,No,48400.531118202474,174.96313651826608,A,3,49.74119442239775
5111,46,Other,Rural,Tablet,Social Media,3.167188326709982,3,No,114767.69386967187,236.5381080603246,D,17,56.361134188596196
5112,28,Male,Rural,Desktop,Social Media,0.26083144269060665,3,Yes,102382.09894530047,134.4367747852991,A,7,40.347004508740966
5113,49,Other,Urban,Mobile,Streaming,7.181445230451247,4,No,72841.92587913391,691.4072980518886,D,15,55.997176988493614
5114,23,Male,Urban,Desktop,Streaming,9.021741197954015,2,No,57085.86498708083,159.00050561984781,D,3,47.90625827121109
5115,54,Male,Rural,Desktop,Streaming,9.278884482945541,4,No,66767.52587719983,366.47588276932026,C,17,61.70019447779941
5116,30,Male,Urban,Desktop,TV,7.989101833400934,2,Yes,60486.736822820065,203.14545971403538,A,15,52.68207433093767
5117,64,Male,Urban,Mobile,TV,9.35142858093965,3,No,66972.09311557522,625.1895604458432,A,17,21.735546589700604
5118,43,Male,Rural,Mobile,Social Media,8.206560923693148,1,No,22070.303907671856,731.3793490568014,D,17,52.79282401584895
5119,29,Other,Suburban,Desktop,Streaming,0.3009904861318935,1,No,64245.310258277066,500.9744039523867,D,18,52.858581357670275
5120,34,Male,Suburban,Tablet,Social Media,3.4965542545288675,2,No,90306.21627874956,962.1229906746836,B,1,6.265154014888552
5121,45,Male,Urban,Desktop,Streaming,3.3610632737562653,2,No,82713.13780594838,342.0960984094197,D,10,26.13341111842947
5122,57,Male,Rural,Mobile,Streaming,2.191643484602037,0,No,38354.62902817248,992.9419230865806,A,16,59.95388873506061
5123,52,Male,Urban,Tablet,Social Media,7.9793703009090375,0,No,143103.9533565099,626.6038934802881,C,3,41.98025156044874
5124,30,Male,Rural,Tablet,Social Media,5.2008984552110125,1,Yes,43975.53417925403,874.3693343307609,D,7,80.23260652467596
5125,52,Male,Urban,Mobile,Social Media,8.362893841101748,3,No,95131.02570056389,207.9887450137408,C,19,6.207969681097991
5126,21,Other,Urban,Mobile,Streaming,6.013492901338772,0,No,68274.25090625754,985.2981695769073,D,7,12.714274038442664
5127,61,Male,Rural,Desktop,TV,5.906093456327969,1,No,107532.13218155711,779.5450815514279,D,5,98.2350463019639
5128,44,Male,Urban,Mobile,Social Media,3.8414845329572946,2,No,76645.9436563586,635.1700891638795,D,6,62.8690548470699
5129,42,Other,Suburban,Tablet,Social Media,7.896029208901465,3,No,25331.447139378397,104.37691834880869,D,5,60.58945505557845
5130,19,Other,Suburban,Desktop,TV,6.830916630660445,4,No,102394.81412320981,103.79317695759825,D,7,76.69452462691008
5131,19,Female,Rural,Desktop,TV,3.3875184819020445,1,No,140337.97895960382,252.01285768087618,D,14,32.29035159545931
5132,33,Other,Urban,Tablet,Digital,9.935733094001808,1,Yes,133038.89887785452,466.4850001861969,B,13,65.71521297971874
5133,31,Other,Suburban,Mobile,Social Media,4.627891984491671,1,Yes,62678.439031821945,366.31440528990333,A,7,45.466856786070366
5134,34,Male,Rural,Desktop,Digital,3.165901949162504,2,Yes,62267.383498458345,864.7667651371094,B,6,36.16665863022821
5135,34,Female,Rural,Tablet,Digital,6.87793056114219,1,Yes,96391.2928941661,776.2747516105492,A,15,17.052501752407167
5136,22,Male,Rural,Tablet,TV,2.22807430072004,5,No,45567.518486676985,902.7378534933231,B,10,8.3778188575791
5137,50,Female,Suburban,Tablet,Streaming,8.306440724614532,0,No,101599.99436153192,436.54546230745854,B,2,1.5641850793519985
5138,22,Male,Suburban,Mobile,Streaming,6.803635782873581,3,No,124152.6918031715,808.0755454449536,A,4,30.202080222293905
5139,56,Other,Suburban,Mobile,TV,8.7006535373751,3,No,46457.96783652266,858.4588263439279,D,6,1.7082564001923095
5140,22,Other,Suburban,Mobile,Digital,3.290513629202574,2,No,144530.84201384676,997.3814791009914,B,19,27.401180979651674
5141,61,Female,Urban,Mobile,Digital,8.544255629330596,4,No,85420.06849412709,799.2766854920856,D,18,62.52446697264046
5142,34,Male,Suburban,Tablet,Digital,5.009311427704728,6,No,48300.178959558616,872.7878851148407,D,10,15.384600599496068
5143,35,Male,Rural,Desktop,Digital,0.5915627664462375,2,No,28698.9635079833,373.4892337415948,A,6,45.13211440265118
5144,22,Other,Urban,Tablet,Social Media,1.94169267387849,2,No,57245.84791686674,702.839216535949,D,14,14.72616938377167
5145,38,Other,Suburban,Desktop,Digital,2.17649165289124,2,Yes,81547.96534238709,695.4350678380594,B,15,36.20234537429942
5146,24,Female,Urban,Desktop,TV,7.679909763056204,3,Yes,82212.28075811348,625.0703663035652,D,12,86.71002712265712
5147,41,Other,Rural,Desktop,Digital,2.031254137944863,3,No,46578.29026929071,967.0579882984335,B,6,68.83078062753843
5148,39,Female,Suburban,Mobile,Digital,5.619172545905672,2,No,53571.43996060321,475.62905538255274,C,14,73.87875872962957
5149,23,Female,Urban,Tablet,TV,6.5254203211269,2,No,108179.73369058028,881.1625204801046,C,18,47.605213490235464
5150,59,Female,Suburban,Desktop,Digital,7.738573718317219,0,No,120726.88006730906,150.36283352772844,C,19,91.20340743507275
5151,62,Female,Urban,Tablet,Streaming,7.838802179878818,1,No,34010.251244815925,468.6611841455666,B,5,14.785636771953092
5152,37,Other,Urban,Mobile,TV,7.1760385612494115,2,No,106569.63435918493,165.64360202214343,A,17,11.9762896325053
5153,18,Female,Rural,Desktop,Social Media,2.131837954727379,4,No,139122.60720275855,634.6820211160458,B,10,31.775823896383272
5154,39,Other,Rural,Mobile,Social Media,5.434693128711849,2,No,24577.652404461332,633.1324667991847,C,8,9.863494557914343
5155,25,Female,Suburban,Mobile,TV,2.9016958156241603,1,No,99700.74136678728,412.0412580275312,B,13,30.161089438181087
5156,22,Other,Suburban,Tablet,Social Media,7.750975577888833,2,No,95745.97626735475,915.5006273491223,A,12,56.68627600574876
5157,59,Female,Urban,Desktop,Social Media,7.480928108751376,2,No,50650.45427460974,246.22756275414122,B,9,40.44626440959272
5158,29,Other,Rural,Mobile,Social Media,2.296475666744733,1,No,127219.04209087332,517.8435007729538,D,18,43.70100405775054
5159,33,Male,Rural,Tablet,TV,6.413427217127414,2,Yes,20851.629178037114,631.0532181019774,B,14,16.16531002067174
5160,52,Female,Urban,Desktop,Digital,0.5842790233986872,1,No,140788.3803147379,278.42523877054896,D,10,44.522944973527345
5161,44,Female,Rural,Desktop,Social Media,7.685484170680571,1,No,97753.85230791343,837.3796984833817,B,10,92.10394708065331
5162,59,Male,Rural,Mobile,Streaming,7.802020643784998,1,Yes,83828.7024531978,510.03491378387645,A,2,6.296968557618343
5163,52,Male,Urban,Mobile,Digital,3.470119107715821,1,Yes,116217.68399471472,570.8431445022308,A,16,68.20284090633855
5164,56,Female,Suburban,Mobile,Digital,8.06256546209415,2,No,142485.6729431447,465.79446064979294,C,13,63.425303784470856
5165,54,Other,Suburban,Mobile,Social Media,8.582975498735577,2,No,126841.60631908863,645.4408194395488,A,15,80.53252054673882
5166,18,Female,Suburban,Desktop,Social Media,1.9005780447117926,3,No,93811.08701037052,832.5904864636634,B,9,60.29359032075595
5167,53,Other,Urban,Mobile,Digital,3.508951033199501,3,No,36386.97409990523,401.69838299667595,D,12,39.73323953128435
5168,46,Male,Suburban,Mobile,Social Media,2.6108067662959513,4,No,69487.56231090875,373.93105624488527,A,18,79.1786325737433
5169,38,Other,Urban,Mobile,TV,3.7435832986854365,2,Yes,133499.66804990702,920.7052055983212,C,7,35.929341687047426
5170,55,Female,Urban,Desktop,TV,4.469041588153622,2,Yes,130657.66966102719,999.341266798009,A,19,25.267326501495933
5171,59,Male,Rural,Tablet,Social Media,5.099687460470319,2,Yes,74564.18432781115,305.0297494839774,C,19,54.111361953476646
5172,35,Male,Rural,Tablet,Digital,0.3510370196325896,2,No,81505.4573836773,295.34434636616083,D,19,94.58537299258735
5173,56,Female,Suburban,Desktop,Social Media,0.5516634911896257,2,No,108957.9807657674,233.19672025060825,A,12,54.933354516247434
5174,19,Female,Urban,Tablet,Streaming,6.552346332207045,0,No,77111.41075517016,363.48475406873115,B,18,99.47905982089165
5175,43,Male,Suburban,Desktop,TV,4.427413890543069,5,No,31633.436295743293,546.7302384188683,B,1,80.52834272010053
5176,23,Other,Suburban,Mobile,Digital,0.8973760106596862,1,Yes,114839.9137775634,104.36056997963448,B,9,86.09647813211089
5177,31,Other,Rural,Tablet,Streaming,3.8622991455456,5,No,104497.85836948488,316.8895399346795,A,15,71.70089416888332
5178,23,Other,Suburban,Desktop,Social Media,4.7549489465567385,4,No,45826.76209897601,872.6845031158298,D,15,35.61142628484591
5179,18,Female,Suburban,Desktop,TV,6.355901030038663,4,No,124362.69159388704,211.4693617929837,B,5,48.403343708229905
5180,,Male,Rural,Mobile,Streaming,1.1833006484160302,0,Yes,126151.94578181252,854.1664603476027,B,17,71.18976269134203
5181,24,Other,Suburban,Desktop,Digital,9.948043145672312,2,No,52117.1652003814,603.988670494321,A,3,29.748150628969604
5182,23,Male,Suburban,Tablet,TV,4.747055356057127,2,No,38380.81993747057,338.7195531759227,C,6,85.44735550006916
5183,39,Other,Urban,Mobile,Social Media,6.807905741338766,3,No,45514.53930621578,510.43643813572123,C,11,48.829669785648534
5184,52,Male,Suburban,Desktop,Social Media,9.082181721708778,5,No,84116.65886293064,253.79008895864158,B,11,67.86010516808271
5185,45,Female,Rural,Mobile,TV,0.31823364071406735,1,No,61512.595395701035,636.4240390337089,B,1,49.59434552281026
5186,50,Female,Rural,Desktop,Streaming,6.013589781919872,1,Yes,107540.03015310511,173.55548007420964,D,16,96.56698141094562
5187,53,Female,Urban,Tablet,TV,5.403557414806198,2,No,87762.94686453717,649.9314523635732,C,12,43.7872837268634
5188,30,Other,Rural,Tablet,TV,0.5740680130631981,1,No,107252.25713225061,527.5323478184544,B,15,42.15682615730388
5189,53,Female,Rural,Mobile,TV,6.930277448302254,5,No,48704.91720874199,101.01728241891452,D,14,63.224819695172094
5190,64,Female,Rural,Desktop,Streaming,2.2078238048233843,0,No,96851.99925390836,936.1252927270315,C,5,11.916536177929938
5191,61,Female,Suburban,Mobile,TV,7.0188158676176435,3,No,134814.82058589061,126.66606411868909,B,10,71.24418215239523
5192,31,Male,Urban,Mobile,Digital,3.626291750370143,1,No,95877.5466490085,866.6521330694532,D,17,4.794359820550575
5193,64,Male,Urban,Tablet,Social Media,7.701262009980901,5,No,109548.06235870525,329.5468630106865,B,15,92.73244584161877
5194,23,Male,Urban,Mobile,Streaming,9.41761443240162,3,No,143531.9922093377,983.862891863647,B,18,53.3962619537955
5195,32,Male,Urban,Desktop,Digital,8.60512617952342,2,No,135240.7711359061,999.7442069901092,A,8,29.31513549533118
5196,57,Male,Rural,Tablet,TV,4.825735707541855,1,No,49244.21972101405,309.99360191767914,C,7,25.83201246438447
5197,59,Male,Suburban,Desktop,Digital,2.2527290409790557,3,No,126116.59028260669,326.9107970842622,D,9,73.10407498045284
5198,28,Male,Rural,Mobile,Streaming,9.924235197282144,3,No,147403.62983023663,863.2525248663295,A,3,8.525079700305493
5199,40,Female,Rural,Tablet,Social Media,6.59498670403668,5,No,122538.03035053112,226.542687519616,B,9,92.71710589511231
5200,19,Female,Rural,Desktop,Streaming,3.959526374718245,5,No,36729.25213741635,103.04018804326749,C,11,50.627653580779594
5201,46,Other,Rural,Desktop,TV,4.81523747479205,2,No,100628.01661481026,666.9124212418238,A,18,68.34571676189597
5202,25,Female,Urban,Mobile,TV,1.2805529146516725,1,No,104861.18758265434,344.7248295956346,C,7,7.487161287739264
5203,55,Male,Urban,Desktop,Social Media,5.0529202990464555,2,No,39164.34280798976,431.9261029835292,D,8,24.453084513006885
5204,28,Male,Suburban,Mobile,Streaming,1.7316450736638689,1,No,92158.56308864526,502.75714595898125,D,11,0.503503625827606
5205,64,Other,Rural,Mobile,Streaming,3.657454944740958,2,No,140011.63975007366,339.25813770844366,B,11,18.578567943298275
5206,33,Female,Urban,Mobile,Streaming,4.9176695724236685,0,No,58404.534990712425,206.83106482916565,B,3,55.35775533491494
5207,53,Female,Suburban,Mobile,Digital,9.477987391399228,1,No,124966.02246602939,737.0265141364679,B,17,49.886657140475286
5208,30,Other,Rural,Tablet,Social Media,6.246930867581012,1,Yes,103652.81236212171,543.6409432565581,A,17,78.01956739366429
5209,21,Male,Rural,Desktop,Streaming,3.718901810588937,0,No,107689.88673856658,791.8234712095704,B,14,64.20676527190828
5210,52,Male,Urban,Desktop,Social Media,1.1308929441574123,2,Yes,58937.95489734322,916.1223990957666,B,7,72.03422018885594
5211,30,Male,Rural,Tablet,Digital,7.471885880803485,1,No,118414.4577284384,303.5589920279399,C,8,24.572830540177648
5212,23,Male,Rural,Mobile,Streaming,4.668528952815773,1,No,102770.23207083264,905.4133147835483,B,19,51.100360936503996
5213,18,Other,Urban,Mobile,Digital,0.6815515565117225,4,No,88132.25011968489,960.9221346181423,D,4,91.71097275327746
5214,21,Female,Suburban,Mobile,TV,6.568746199734853,3,Yes,83769.89133026096,367.88841511126077,D,2,49.00477914656891
5215,34,Male,Suburban,Mobile,TV,3.501053820150882,2,No,59898.00210859126,868.886276905992,A,10,21.920262254409895
5216,63,Female,Urban,Tablet,TV,4.038912811676184,2,No,46278.085699625604,345.4283460931309,D,5,58.890223676927825
5217,34,Female,Urban,Desktop,Social Media,8.388538230237879,2,No,119722.4701659966,853.3540272334094,C,3,14.908810337633426
5218,48,Male,Suburban,Mobile,Streaming,1.3730823941151915,1,No,45933.52350336846,916.4708468862358,B,1,67.02653353652487
5219,38,Male,Suburban,Mobile,Streaming,3.4037487062005614,2,Yes,41759.29759169991,971.070314880943,D,6,45.50097663723432
5220,48,Male,Urban,Mobile,Digital,3.6366814630298174,1,No,130654.08464003651,616.2544598727062,A,16,32.41254552526625
5221,18,Female,Urban,Desktop,Digital,0.03329358656165793,3,No,30394.209776334777,592.3358544183311,C,18,23.904536537773502
5222,37,Other,Urban,Desktop,TV,8.4532891637123,2,Yes,39937.093138028824,191.2528702221805,D,8,63.03592046793668
5223,,Male,Rural,Tablet,Social Media,8.353125681895632,4,No,31838.027816529077,585.5111433881675,D,2,40.36223441840604
5224,20,Female,Urban,Desktop,Social Media,6.6183630900879855,1,No,144564.20243203087,855.3037063065627,B,10,83.848825711393
5225,23,Female,Rural,Desktop,Digital,8.989409248328013,1,No,33628.66631089417,108.22505545446974,D,1,5.839575791395458
5226,,Male,Suburban,Mobile,Digital,2.728866083367768,1,No,20778.657422389846,917.8576785173033,D,5,37.55399624416904
5227,41,Other,Suburban,Desktop,Streaming,2.20630280629577,3,No,99613.87738307568,618.5713910396531,A,8,9.750844238442092
5228,21,Male,Urban,Mobile,Streaming,0.6852080041553288,3,No,112754.0511258744,678.1728454050996,C,16,84.63490017741496
5229,31,Male,Urban,Tablet,Digital,5.920128126203707,4,No,43097.64148560748,756.9098865736347,B,14,32.925959637309774
5230,48,Other,Suburban,Mobile,Streaming,4.9635545506135434,3,No,65344.665465361206,935.6098648148759,A,10,58.4989914387639
5231,23,Male,Suburban,Tablet,Digital,8.10396315693059,2,No,60274.02862232261,724.9139148384278,B,18,61.2055573979261
5232,30,Male,Suburban,Desktop,Social Media,4.812870375331103,1,No,114102.05988011557,495.9195691405978,C,14,82.04581362388063
5233,27,Other,Suburban,Tablet,TV,2.032362197951436,4,No,71233.66274100344,872.8666856385288,B,11,97.3549011704826
5234,28,Female,Urban,Mobile,Digital,8.095969174541167,1,No,88715.98352944001,955.7789944848121,A,19,28.459177235547084
5235,30,Female,Rural,Desktop,Digital,4.554545721327456,1,No,120934.64025398176,659.0875843862638,D,1,46.02560118975614
5236,18,Female,Suburban,Desktop,Streaming,9.55830220593657,4,No,84124.04952963906,788.5129025628404,D,2,54.39087008792873
5237,46,Female,Suburban,Mobile,Digital,5.344714174089772,2,No,114328.75052936832,597.1930711619864,D,4,22.832010242400802
5238,53,Female,Rural,Desktop,Social Media,1.1673893429026339,4,Yes,93658.31656759488,199.9476394654478,B,14,16.73701225896035
5239,61,Male,Urban,Mobile,TV,8.510244440976912,5,No,112652.06367772396,649.8240432239402,A,6,0.8625682063611584
5240,53,Other,Rural,Tablet,Streaming,8.784103861254161,0,Yes,31791.724201546345,612.803739451646,D,16,5.247925478550364
5241,32,Female,Urban,Tablet,Social Media,4.454315420357538,3,No,147168.48473059863,550.2815025811684,C,8,75.85655388705376
5242,49,Other,Urban,Desktop,TV,0.2599300934325288,3,No,31305.580976782167,608.0017795041485,D,10,71.99265785429118
5243,30,Female,Urban,Mobile,Streaming,0.2972346984275642,2,No,102693.93173830962,405.1760204118624,D,7,2.654632154792702
5244,50,Male,Urban,Mobile,Social Media,3.5114925320759047,2,No,23007.33143573936,821.2999583858979,B,19,47.33141759802441
5245,49,Female,Urban,Tablet,Digital,7.162322200733133,1,No,87225.40229888132,318.8006446543897,B,8,13.834729433758364
5246,26,Female,Suburban,Mobile,Streaming,3.310518143500513,2,No,32482.710449188493,488.85312920081304,D,16,21.25835356496951
5247,36,Other,Urban,Desktop,Digital,0.07729922738990314,2,No,31699.108897574646,742.1789074645977,A,3,91.52107467838067
5248,33,Other,Suburban,Desktop,Streaming,8.4857102930813,3,Yes,57039.520563518345,606.06394796586,C,16,66.57212240032348
5249,52,Male,Urban,Tablet,TV,9.687324315448357,2,No,51411.99357553817,217.45335650631964,B,10,34.28708172750928
5250,37,Other,Suburban,Mobile,Streaming,3.4636945510123276,2,Yes,37786.436129980066,545.8878342246685,A,8,94.88409431044951
5251,34,Other,Rural,Desktop,Streaming,0.7307472269059601,3,Yes,95296.15671142552,772.2224739090746,D,13,93.3572364264745
5252,34,Other,Rural,Desktop,Social Media,2.914117190235471,2,No,135102.3138232063,163.34587416965957,A,4,40.52178412568923
5253,30,Male,Suburban,Desktop,Streaming,7.990057756472284,5,No,139265.72085274835,866.4960171684698,A,7,26.732392602963973
5254,44,Male,Urban,Mobile,TV,5.422586074761535,2,No,57751.873670145964,560.1002228977588,B,4,94.64092660085835
5255,48,Male,Suburban,Tablet,Social Media,3.839856393789586,2,No,132394.5018098554,575.4469012085231,C,9,84.5533193866489
5256,64,Other,Suburban,Tablet,Digital,3.3422690037788403,1,No,145776.92062200548,607.6073356736763,C,16,41.21976456835007
5257,61,Other,Urban,Desktop,Streaming,1.1539492142623953,2,No,60581.55370019441,319.20934018169487,B,12,36.2101650965625
5258,39,Male,Rural,Tablet,TV,3.395137581038129,1,Yes,141835.04657181306,442.68831631770104,C,13,64.3877921118465
5259,34,Other,Suburban,Desktop,TV,4.701084363061554,3,No,75383.79727584109,702.0038720787427,B,3,83.7738771878526
5260,,Other,Rural,Desktop,Streaming,6.731410658347505,1,Yes,80326.02686794107,455.493767242145,A,18,11.190555763022624
5261,47,Female,Rural,Mobile,Streaming,2.6207835465402427,0,Yes,82451.42864253737,944.0847554590994,D,3,58.935319746058134
5262,53,Male,Rural,Desktop,Digital,8.973788809763025,0,No,115047.42570730754,915.7091597665558,A,3,33.44110949432603
5263,56,Male,Suburban,Desktop,Digital,4.847997303615109,1,No,53881.932054105775,258.3985321139414,B,8,35.14227061894315
5264,30,Other,Suburban,Mobile,Digital,4.051612601777682,2,No,51245.57727485134,278.7110827407976,B,6,58.30680947695443
5265,65,Other,Urban,Mobile,Digital,5.939537432103789,1,No,101837.90186260379,469.91905752119413,A,3,94.44915741278557
5266,53,Female,Urban,Tablet,Digital,1.6762374642430578,4,Yes,92488.16336745486,624.836011292532,A,14,61.36379478993486
5267,56,Male,Suburban,Mobile,Digital,1.0658540613553324,2,No,29235.695307838876,894.168952590123,D,7,50.316972960776575
5268,43,Male,Urban,Desktop,Social Media,3.4654037087841516,3,No,137327.06560062768,213.0314545057464,A,16,66.54264923121374
5269,55,Other,Rural,Mobile,Social Media,0.39933391674296215,4,No,57786.25442543645,815.8356594626475,C,4,21.736012929801205
5270,22,Male,Rural,Mobile,TV,3.775832008180313,2,No,117625.82451388132,209.2925876363954,C,18,59.75515395289976
5271,29,Other,Suburban,Tablet,Social Media,6.714852574848699,3,No,95194.38001168732,599.8221705423026,D,7,21.274553276892792
5272,44,Female,Rural,Mobile,Streaming,8.121223041333847,2,No,94389.9834952036,621.5983371534456,B,14,50.10414251643206
5273,36,Other,Suburban,Desktop,Streaming,5.797631088113462,0,No,131634.5996491622,967.6111444181051,B,10,61.48688136590287
5274,34,Female,Suburban,Desktop,Streaming,6.913291571085084,2,No,134458.59183099476,776.6525370542245,B,17,41.939279717501485
5275,59,Other,Suburban,Desktop,TV,8.3312978693456,4,No,92821.83168798534,751.0192723239358,A,12,62.7772787913934
5276,51,Female,Rural,Mobile,Social Media,7.7313009819534395,1,Yes,75694.32312120838,122.51925551217296,B,8,88.07336529270859
5277,56,Female,Suburban,Mobile,Streaming,3.1998191532527764,4,No,100608.84952489877,780.6032804302766,A,14,4.534767655587791
5278,20,Male,Suburban,Desktop,Social Media,5.734226792844711,1,No,35555.97454892857,710.3012060892413,D,12,85.4349235512059
5279,33,Other,Urban,Mobile,Streaming,2.648531547096573,2,Yes,74603.34626810683,711.2636965787704,B,7,56.209383723477025
5280,32,Male,Rural,Tablet,Digital,5.763337833951514,0,No,106054.8001920815,145.59377014380595,A,5,71.3841294856857
5281,56,Male,Suburban,Tablet,Social Media,4.260013761472202,2,No,119192.70924307224,452.718040496885,C,2,79.6376746455228
5282,59,Other,Urban,Tablet,Social Media,3.727991816402266,1,No,113768.77573372111,203.36311395186306,A,3,15.261064330464214
5283,59,Male,Suburban,Tablet,Streaming,1.8356394410504706,3,Yes,42700.15899028197,920.8222574494772,A,5,5.291885945876906
5284,30,Male,Rural,Desktop,Social Media,5.617530451887962,0,No,99500.7357006596,430.1760671272113,C,17,53.42679918172879
5285,38,Male,Urban,Mobile,Digital,7.29315981206815,1,No,31742.70520528818,888.6001598801055,D,11,42.84748964253913
5286,41,Other,Urban,Tablet,Streaming,5.712797043055348,3,No,97479.4768568409,385.9651988754019,B,18,56.51602880529708
5287,51,Male,Suburban,Desktop,Digital,0.6922666823202406,1,Yes,116971.41323878343,704.0480653890799,C,17,80.5476594684277
5288,59,Male,Suburban,Tablet,Streaming,9.243269630426978,0,No,102080.20072744349,108.50958731629758,A,14,40.719707596530256
5289,42,Male,Rural,Mobile,Social Media,0.054910495386892855,2,No,101238.84947127284,727.8675982439273,B,17,68.40982454595319
5290,43,Other,Rural,Tablet,Streaming,8.850579136569165,1,No,104907.72845307895,727.5513852440589,B,16,42.34548518794006
5291,54,Female,Suburban,Tablet,TV,7.660733264193533,1,No,74347.07630313383,224.0505431591293,B,7,74.99470455893851
5292,32,Female,Urban,Tablet,Streaming,0.9655728404836383,2,Yes,70048.84265750405,502.7085807567982,A,3,94.1754748228761
5293,38,Female,Rural,Tablet,Social Media,2.365643818173094,1,No,77843.51371559544,714.8933550652481,D,8,23.363190181527106
5294,40,Female,Rural,Mobile,Digital,3.489671895647972,4,Yes,47471.332916027415,577.7518925795398,B,11,6.633967960503906
5295,54,Male,Urban,Desktop,Digital,9.103009091074647,0,No,78998.06795087119,932.8452480147579,D,9,47.979868746221754
5296,25,Other,Suburban,Tablet,TV,9.799262135801971,4,No,137595.56208511262,289.77128611059055,B,8,42.67606469631481
5297,19,Male,Rural,Desktop,Streaming,0.8716826767296737,1,Yes,57795.223702870964,968.5686588165279,C,19,23.538945106017508
5298,48,Other,Urban,Mobile,Streaming,3.9693213512109904,1,No,76039.29796579506,543.682905604169,C,15,67.94844231276139
5299,50,Male,Rural,Mobile,Digital,1.4928185724655085,3,No,103979.88451088808,999.7779523709349,B,18,6.231467571095639
5300,31,Female,Urban,Tablet,Digital,2.784365604365128,2,No,119735.82864411951,483.71262514191073,B,8,61.638958026458965
5301,25,Female,Rural,Desktop,Social Media,9.810703008362484,3,No,21180.4663037318,881.84222820328,D,1,8.110486975304665
5302,22,Other,Suburban,Tablet,TV,9.844261121235593,2,No,106330.0270187236,852.529601741378,C,7,89.38527802143
5303,22,Male,Urban,Mobile,Digital,4.72137940214087,1,No,38641.88344705902,585.0201997804008,C,10,57.13311836301179
5304,49,Female,Rural,Tablet,Streaming,1.8313873390605129,3,No,116708.28101107402,786.4118169875295,D,11,56.12939484721251
5305,64,Other,Rural,Tablet,Digital,5.470185932608793,3,Yes,37672.608967371605,768.5190769463663,B,1,77.53406822687
5306,56,Male,Urban,Desktop,Social Media,3.206852075725272,3,No,117512.66728325705,219.4450138705888,A,9,74.5401508398786
5307,57,Other,Urban,Mobile,Streaming,9.28830840128745,6,Yes,142947.07013601085,761.0003954706731,A,9,1.5556575192414157
5308,48,Male,Suburban,Tablet,Social Media,8.182143073214544,1,No,49060.704368699146,754.1877595843473,D,12,89.19780283985769
5309,38,Male,Urban,Tablet,Social Media,3.0884066579158285,2,No,21134.797115385903,487.37339804925557,C,6,57.65996502602724
5310,38,Male,Rural,Tablet,Social Media,0.1830909631970168,3,No,34418.98442268322,238.3468010136178,A,3,83.61112896046203
5311,38,Other,Suburban,Desktop,TV,9.980486356451326,0,No,139511.3562226873,506.0943162479165,A,15,72.95762177416975
5312,35,Other,Urban,Mobile,Streaming,6.833439854989097,1,No,81148.76567554835,772.2161341644824,D,14,3.1503412362587024
5313,57,Male,Rural,Tablet,Streaming,4.257275224696949,2,No,89896.10441622739,891.6619547679335,A,15,12.105128218785222
5314,59,Female,Urban,Tablet,Social Media,2.8845572403124753,3,No,39900.95726737842,432.0580011217922,D,12,18.057108553616473
5315,35,Male,Rural,Tablet,TV,0.04424438493902616,0,No,148321.29311756595,404.2868240597668,A,9,35.0073730441886
5316,61,Other,Rural,Mobile,Digital,1.5395940955652976,1,No,43723.56191497513,277.1124373650682,D,4,42.299474151449715
5317,,Male,Suburban,Desktop,Streaming,0.05871334883965518,1,No,98292.92911129072,430.0957749832558,D,15,73.31191227270659
5318,39,Other,Suburban,Desktop,Digital,5.9758443019529786,2,No,94024.37800009419,315.02867096852975,A,1,37.066504446273704
5319,51,Male,Urban,Tablet,Streaming,6.633432715473475,1,Yes,28502.627508152364,403.0732465669836,B,15,82.98055044651487
5320,36,Male,Suburban,Tablet,Social Media,7.667961423952544,2,No,149537.17748142776,586.4908816003091,B,18,48.45929429830596
5321,54,Female,Urban,Desktop,Streaming,1.8699935553083558,1,Yes,91507.29457034738,611.1174949421161,A,3,34.73916032888592
5322,58,Female,Suburban,Desktop,Social Media,0.9597087017696682,2,No,40224.03917672623,767.3996948868728,C,2,81.13307553406297
